age,education-num,sex,capital-gain,hours-per-week,salary
23,14, Female,0,20, <=50K
39,9, Male,0,40, <=50K
23,10, Male,0,25, <=50K
67,9, Female,0,8, <=50K
19,7, Female,0,40, <=50K
41,10, Male,0,40, >50K
32,7, Male,0,40, <=50K
57,9, Male,0,40, <=50K
18,9, Female,0,30, <=50K
60,16, Male,7688,60, >50K
21,10, Female,0,40, <=50K
53,10, Female,0,22, <=50K
38,13, Male,7688,55, >50K
21,10, Male,0,40, <=50K
53,16, Female,0,55, >50K
24,9, Male,0,40, <=50K
36,12, Male,0,40, <=50K
29,14, Male,0,60, <=50K
23,10, Male,0,40, <=50K
44,10, Male,0,50, <=50K
32,14, Male,0,48, <=50K
25,13, Female,0,50, <=50K
41,9, Male,0,27, <=50K
18,9, Female,0,30, <=50K
57,10, Male,0,45, <=50K
62,13, Male,10520,50, >50K
29,13, Male,0,40, <=50K
19,9, Female,0,40, <=50K
35,15, Male,0,65, >50K
52,13, Male,0,50, >50K
28,6, Female,0,40, <=50K
38,9, Male,0,40, <=50K
42,10, Female,0,40, <=50K
41,13, Male,0,40, <=50K
23,13, Male,0,38, <=50K
31,14, Male,0,76, >50K
31,3, Male,0,45, <=50K
46,14, Male,0,40, >50K
18,7, Female,0,20, <=50K
57,14, Male,0,38, >50K
25,11, Female,0,38, <=50K
32,14, Male,0,40, >50K
27,5, Male,0,40, <=50K
46,13, Male,7688,45, >50K
17,6, Female,0,17, <=50K
43,9, Male,0,40, <=50K
56,13, Female,0,40, >50K
19,9, Female,0,40, <=50K
20,9, Female,0,40, <=50K
42,10, Male,0,45, <=50K
90,9, Male,0,99, <=50K
25,7, Male,0,35, <=50K
27,9, Female,0,40, <=50K
48,9, Male,0,44, <=50K
48,10, Male,0,40, <=50K
27,9, Male,0,48, <=50K
46,13, Female,0,38, <=50K
32,3, Male,0,40, <=50K
22,11, Male,0,40, <=50K
24,13, Female,0,40, >50K
31,9, Male,0,65, <=50K
20,10, Female,0,18, <=50K
28,15, Male,2176,40, <=50K
40,9, Male,0,60, >50K
39,9, Male,0,40, >50K
54,9, Male,0,40, <=50K
59,10, Male,0,42, <=50K
17,7, Female,0,18, <=50K
25,10, Male,0,80, <=50K
49,9, Male,0,40, >50K
55,9, Male,34095,60, <=50K
39,9, Male,0,40, <=50K
67,10, Female,0,16, <=50K
28,9, Male,0,40, <=50K
35,5, Male,0,40, <=50K
44,9, Male,0,48, >50K
51,14, Male,0,47, >50K
55,13, Male,0,40, <=50K
45,9, Male,0,78, >50K
32,9, Male,0,48, <=50K
45,10, Female,0,40, <=50K
45,14, Male,15024,60, >50K
35,13, Male,0,40, >50K
55,9, Male,0,44, <=50K
59,10, Male,0,40, >50K
22,9, Female,0,55, <=50K
46,14, Female,0,35, <=50K
23,9, Male,0,40, <=50K
47,13, Male,0,45, >50K
34,9, Male,0,30, <=50K
51,7, Male,0,40, <=50K
40,11, Male,0,50, <=50K
24,10, Male,0,12, <=50K
20,10, Male,0,72, <=50K
44,10, Male,1831,50, <=50K
26,9, Male,0,40, <=50K
35,9, Female,0,38, <=50K
23,10, Male,0,40, <=50K
40,9, Male,0,50, <=50K
49,9, Male,0,40, <=50K
32,9, Male,0,45, <=50K
28,11, Female,0,40, <=50K
51,14, Male,15024,60, >50K
62,11, Male,0,50, >50K
31,10, Male,0,40, <=50K
47,12, Male,0,40, >50K
36,11, Female,0,3, <=50K
44,9, Male,0,40, <=50K
18,9, Female,0,20, <=50K
46,13, Male,0,40, >50K
32,9, Male,0,40, <=50K
51,12, Female,0,30, <=50K
48,13, Male,0,45, >50K
28,13, Female,0,40, <=50K
57,10, Male,0,60, >50K
33,11, Male,0,40, <=50K
42,9, Male,0,15, <=50K
17,6, Male,0,40, <=50K
63,5, Male,0,40, <=50K
31,13, Male,0,55, >50K
34,14, Male,4650,30, <=50K
35,10, Male,0,40, <=50K
20,9, Male,0,40, <=50K
36,9, Female,0,40, <=50K
24,10, Female,0,24, <=50K
33,10, Male,0,50, >50K
36,10, Male,0,40, <=50K
31,13, Female,0,40, <=50K
29,12, Female,3418,40, <=50K
47,13, Male,0,60, >50K
30,16, Male,5178,75, >50K
34,9, Male,0,50, <=50K
23,9, Female,0,40, <=50K
33,11, Male,0,40, <=50K
59,6, Female,0,40, <=50K
67,13, Male,0,40, <=50K
26,9, Male,0,40, <=50K
27,9, Male,2885,40, <=50K
20,9, Female,0,36, <=50K
24,13, Male,0,39, <=50K
44,11, Male,0,40, <=50K
31,9, Male,0,40, >50K
28,15, Male,0,60, <=50K
19,9, Female,0,20, <=50K
31,13, Female,0,40, >50K
20,9, Female,0,40, <=50K
64,9, Female,0,15, <=50K
47,9, Female,0,40, >50K
36,10, Female,0,35, <=50K
48,9, Male,0,44, >50K
19,10, Female,0,40, <=50K
22,9, Female,0,35, <=50K
56,5, Male,0,40, <=50K
22,10, Male,0,50, <=50K
37,13, Male,0,99, >50K
57,13, Female,0,35, <=50K
38,12, Male,0,50, >50K
34,9, Female,0,40, <=50K
22,7, Female,0,40, <=50K
38,10, Female,0,40, <=50K
30,10, Male,0,40, >50K
32,13, Male,0,45, >50K
29,8, Female,0,40, <=50K
56,9, Male,0,40, <=50K
42,11, Female,7298,35, >50K
66,6, Male,2050,40, <=50K
71,9, Female,0,33, <=50K
20,7, Male,0,40, <=50K
25,9, Male,0,36, <=50K
42,9, Male,0,40, >50K
20,9, Female,0,40, <=50K
61,10, Male,0,50, >50K
24,13, Female,0,40, <=50K
51,5, Female,0,40, <=50K
27,9, Male,0,40, <=50K
41,10, Female,0,40, >50K
31,9, Male,0,40, <=50K
39,9, Female,0,16, <=50K
36,9, Male,0,40, <=50K
51,15, Male,0,40, <=50K
52,9, Female,0,40, <=50K
49,13, Male,0,40, >50K
43,10, Male,0,40, <=50K
45,13, Male,0,60, >50K
49,9, Male,0,40, <=50K
19,9, Female,0,40, <=50K
44,9, Male,0,40, <=50K
67,9, Male,0,40, <=50K
58,15, Male,0,45, >50K
36,13, Male,7688,40, >50K
67,9, Female,15831,16, >50K
61,16, Male,0,40, >50K
55,4, Female,0,40, <=50K
23,12, Male,0,16, <=50K
35,9, Male,0,40, <=50K
35,6, Female,0,38, <=50K
20,10, Female,0,10, <=50K
51,9, Female,0,40, <=50K
23,13, Male,0,40, <=50K
39,9, Male,0,24, <=50K
36,10, Female,0,40, <=50K
47,9, Male,0,45, >50K
27,13, Male,0,80, >50K
29,9, Male,0,40, <=50K
21,10, Male,0,40, <=50K
18,10, Female,0,20, <=50K
24,10, Male,0,20, <=50K
39,9, Male,0,40, >50K
51,10, Male,0,40, <=50K
47,13, Male,15024,40, >50K
62,10, Female,0,30, <=50K
49,13, Male,0,40, >50K
20,7, Male,0,40, <=50K
24,10, Male,0,40, <=50K
25,9, Female,0,40, <=50K
54,13, Male,0,40, <=50K
25,9, Male,0,40, <=50K
20,9, Female,0,45, <=50K
43,10, Female,0,55, >50K
26,13, Male,0,38, <=50K
24,9, Male,0,40, <=50K
18,7, Male,0,20, <=50K
45,10, Female,0,40, >50K
45,9, Male,0,25, <=50K
26,13, Male,0,40, <=50K
47,10, Male,0,40, <=50K
54,9, Male,0,40, <=50K
21,9, Male,0,40, <=50K
29,9, Female,0,99, <=50K
68,10, Male,0,15, <=50K
21,10, Male,0,48, <=50K
28,10, Male,0,30, <=50K
46,9, Female,0,40, >50K
35,9, Female,0,48, <=50K
50,6, Male,0,25, <=50K
48,10, Male,0,40, <=50K
17,6, Male,0,40, <=50K
59,13, Male,15024,50, >50K
23,10, Male,0,40, <=50K
53,9, Female,0,30, <=50K
50,14, Male,0,40, >50K
32,3, Female,0,45, <=50K
53,8, Male,0,56, <=50K
52,9, Male,0,48, <=50K
38,13, Male,0,50, <=50K
43,14, Male,0,50, >50K
35,13, Female,0,32, <=50K
41,15, Male,0,50, >50K
22,10, Male,0,40, <=50K
39,9, Male,0,60, >50K
45,14, Male,0,40, >50K
31,5, Female,0,42, <=50K
40,13, Male,0,40, >50K
47,3, Male,0,20, <=50K
53,9, Male,0,40, <=50K
53,13, Male,0,60, >50K
33,13, Male,0,52, >50K
24,13, Female,0,20, <=50K
34,10, Female,0,40, <=50K
46,9, Male,0,50, >50K
29,10, Male,0,60, <=50K
61,7, Female,0,32, >50K
31,9, Male,0,40, <=50K
29,9, Male,0,40, <=50K
42,9, Male,0,40, <=50K
50,10, Male,0,40, <=50K
34,9, Female,0,40, <=50K
39,4, Male,0,40, <=50K
74,2, Male,0,20, <=50K
40,10, Male,0,40, <=50K
75,15, Male,0,50, >50K
40,13, Female,0,40, >50K
36,7, Male,0,40, <=50K
61,13, Male,0,40, >50K
42,7, Male,0,22, <=50K
28,13, Female,0,40, >50K
19,10, Female,0,18, <=50K
36,12, Female,0,32, <=50K
33,11, Female,0,40, <=50K
50,10, Female,0,40, <=50K
47,12, Female,15024,40, >50K
48,9, Female,0,33, <=50K
60,9, Male,0,40, <=50K
30,14, Male,0,30, <=50K
32,13, Male,0,50, >50K
45,14, Female,0,35, >50K
51,10, Male,0,40, >50K
53,5, Male,0,75, <=50K
34,14, Female,0,40, <=50K
48,14, Male,0,40, >50K
68,9, Male,0,45, <=50K
32,12, Female,0,50, <=50K
63,9, Male,0,4, <=50K
31,9, Female,0,40, <=50K
58,13, Female,0,20, <=50K
32,12, Male,0,60, >50K
32,13, Male,0,40, <=50K
40,13, Male,0,80, <=50K
50,13, Male,99999,55, >50K
38,6, Male,0,40, <=50K
30,9, Male,0,40, <=50K
21,9, Female,0,40, <=50K
28,13, Female,0,40, >50K
63,9, Male,0,48, <=50K
32,12, Female,0,36, <=50K
25,9, Male,0,45, <=50K
59,10, Male,0,40, >50K
22,11, Female,0,10, <=50K
49,10, Male,0,40, <=50K
36,13, Male,0,40, <=50K
31,9, Female,0,30, <=50K
46,10, Female,0,30, <=50K
37,15, Male,0,60, >50K
48,13, Male,0,40, >50K
43,10, Male,0,44, <=50K
41,9, Male,0,40, >50K
54,9, Male,3464,40, <=50K
36,10, Female,0,4, <=50K
29,13, Female,0,40, <=50K
66,9, Male,0,40, <=50K
59,15, Male,0,50, <=50K
62,13, Male,0,40, >50K
29,6, Male,0,40, <=50K
28,13, Male,0,45, >50K
27,13, Male,0,60, >50K
42,9, Male,0,40, >50K
60,11, Male,0,46, >50K
58,14, Male,0,50, >50K
27,10, Male,0,40, <=50K
45,9, Female,0,40, <=50K
50,10, Male,0,40, >50K
43,10, Male,0,40, <=50K
39,15, Male,0,50, <=50K
21,10, Male,0,20, <=50K
24,9, Male,0,70, <=50K
59,15, Male,0,30, <=50K
36,9, Male,0,40, >50K
72,10, Female,0,4, <=50K
35,14, Male,0,65, >50K
33,10, Male,0,40, <=50K
30,9, Female,0,45, <=50K
40,11, Male,0,50, >50K
26,10, Male,0,55, <=50K
37,11, Male,0,40, <=50K
68,10, Female,0,20, <=50K
45,13, Male,0,72, >50K
56,9, Male,0,40, <=50K
36,9, Female,0,40, <=50K
50,13, Male,7298,50, >50K
38,11, Male,0,40, <=50K
29,13, Male,0,41, <=50K
28,9, Female,0,28, <=50K
39,10, Male,0,50, <=50K
26,13, Male,0,40, <=50K
52,10, Male,0,65, >50K
52,13, Male,0,40, <=50K
84,9, Female,0,13, <=50K
33,10, Female,0,10, <=50K
46,15, Male,15024,50, >50K
30,9, Female,0,35, <=50K
38,13, Male,0,40, >50K
66,9, Female,0,8, <=50K
62,14, Male,0,40, >50K
31,13, Male,0,40, >50K
31,13, Male,0,40, >50K
39,9, Male,2829,40, <=50K
60,9, Male,0,50, <=50K
27,13, Female,0,40, <=50K
37,11, Female,0,40, <=50K
38,10, Female,0,40, <=50K
25,9, Male,0,40, <=50K
48,9, Female,0,40, <=50K
42,13, Male,0,50, <=50K
45,14, Male,0,50, >50K
22,10, Male,0,40, <=50K
50,9, Male,0,40, <=50K
21,9, Male,0,40, <=50K
44,10, Female,0,40, <=50K
60,9, Male,0,50, <=50K
21,10, Female,0,6, <=50K
51,9, Male,0,48, <=50K
30,9, Male,0,40, <=50K
46,12, Male,0,40, <=50K
43,11, Male,0,45, >50K
57,9, Male,0,48, <=50K
48,14, Male,0,40, >50K
39,13, Male,7688,40, >50K
68,9, Male,2414,40, <=50K
33,10, Male,0,24, <=50K
22,9, Male,4416,40, <=50K
18,7, Male,0,7, <=50K
28,9, Male,0,50, <=50K
32,14, Male,0,40, <=50K
56,9, Male,0,42, <=50K
36,9, Male,0,50, <=50K
34,10, Male,0,55, <=50K
18,9, Female,0,40, <=50K
39,6, Male,0,40, <=50K
25,13, Female,0,40, <=50K
27,10, Male,0,35, <=50K
56,14, Male,0,60, <=50K
33,9, Male,0,40, <=50K
49,16, Male,0,60, >50K
44,9, Male,0,84, <=50K
30,7, Male,0,45, >50K
27,9, Male,0,50, <=50K
25,13, Male,0,40, >50K
30,13, Male,0,40, <=50K
38,12, Male,0,40, <=50K
38,9, Male,0,40, <=50K
46,10, Female,0,40, <=50K
37,9, Female,0,20, <=50K
62,9, Male,0,40, >50K
55,9, Male,0,40, <=50K
47,9, Male,0,40, <=50K
45,9, Female,0,14, <=50K
50,9, Male,0,40, <=50K
36,9, Male,0,40, <=50K
45,9, Female,0,20, <=50K
23,9, Male,0,38, <=50K
37,12, Male,7688,50, >50K
38,16, Male,0,55, >50K
27,10, Male,0,40, <=50K
29,13, Female,0,50, <=50K
45,14, Female,0,40, <=50K
41,9, Male,0,55, >50K
38,10, Female,0,20, <=50K
27,13, Male,0,40, <=50K
51,10, Male,0,40, <=50K
44,9, Male,0,40, <=50K
33,14, Male,0,40, <=50K
28,9, Male,99999,40, >50K
32,13, Male,0,45, >50K
43,14, Male,0,55, <=50K
45,9, Female,0,40, <=50K
52,12, Male,7298,40, >50K
24,9, Male,0,35, <=50K
19,10, Male,0,40, <=50K
47,11, Male,0,40, >50K
53,16, Male,14084,50, >50K
31,13, Male,0,40, >50K
30,11, Male,0,40, <=50K
56,9, Male,0,40, <=50K
49,13, Male,0,40, >50K
38,9, Male,0,40, <=50K
19,10, Male,0,18, <=50K
39,11, Male,0,40, <=50K
38,9, Male,0,40, <=50K
47,9, Male,0,55, >50K
58,7, Male,0,40, <=50K
27,9, Male,2174,40, <=50K
59,14, Male,0,40, >50K
24,13, Male,0,47, <=50K
42,11, Male,2407,40, <=50K
53,14, Male,0,60, >50K
35,9, Male,0,50, <=50K
36,9, Female,0,40, >50K
26,9, Male,0,40, <=50K
33,5, Male,0,48, <=50K
29,10, Male,0,40, <=50K
43,7, Male,0,40, <=50K
35,13, Male,15024,50, >50K
48,13, Female,0,36, >50K
45,14, Female,0,40, <=50K
43,9, Female,0,40, <=50K
27,5, Male,0,30, <=50K
21,4, Male,0,40, <=50K
63,9, Female,0,4, <=50K
39,10, Male,15024,40, >50K
52,13, Male,15024,55, >50K
41,13, Female,0,40, <=50K
48,9, Male,7688,70, >50K
27,7, Female,0,35, <=50K
53,9, Male,0,40, <=50K
33,12, Male,0,50, <=50K
37,6, Male,0,35, <=50K
18,10, Female,0,40, <=50K
43,16, Female,0,24, >50K
20,10, Female,0,40, <=50K
47,15, Male,0,50, >50K
36,9, Male,0,70, <=50K
41,9, Male,0,45, >50K
67,4, Male,1797,40, <=50K
38,13, Male,0,40, <=50K
47,14, Male,0,25, <=50K
39,11, Male,0,40, <=50K
34,13, Male,0,35, <=50K
36,9, Male,0,35, <=50K
24,10, Male,0,40, <=50K
50,9, Male,0,84, <=50K
21,9, Female,1055,30, <=50K
21,5, Female,0,50, <=50K
40,9, Male,0,40, <=50K
19,10, Female,0,25, <=50K
38,9, Female,0,40, <=50K
34,11, Male,0,50, <=50K
44,10, Male,0,50, <=50K
20,12, Female,0,25, <=50K
44,9, Male,0,55, >50K
49,9, Female,594,10, <=50K
45,12, Male,0,50, >50K
24,9, Male,0,40, <=50K
34,9, Male,0,40, <=50K
58,9, Male,0,72, >50K
39,9, Male,0,45, <=50K
22,9, Male,0,40, <=50K
38,13, Female,0,32, >50K
32,15, Male,15024,50, >50K
45,9, Male,0,48, <=50K
23,9, Male,0,45, <=50K
35,12, Male,0,45, <=50K
52,10, Male,0,45, >50K
55,10, Male,0,40, <=50K
23,9, Male,0,40, <=50K
22,13, Female,2885,25, <=50K
27,9, Male,0,40, <=50K
24,12, Female,0,15, <=50K
21,10, Male,0,40, <=50K
49,13, Female,0,35, <=50K
32,8, Male,0,40, <=50K
64,10, Female,0,24, <=50K
37,9, Male,0,50, <=50K
61,4, Male,0,40, <=50K
44,9, Female,0,40, >50K
53,9, Male,0,52, >50K
43,14, Male,0,50, >50K
60,16, Male,0,40, >50K
23,10, Female,0,40, <=50K
25,14, Male,0,40, <=50K
29,9, Female,0,40, <=50K
51,13, Female,0,55, <=50K
47,2, Male,0,12, <=50K
20,9, Female,0,40, <=50K
25,7, Male,5178,40, >50K
27,6, Male,0,40, <=50K
23,9, Female,0,40, <=50K
18,9, Female,0,27, <=50K
23,4, Male,0,32, <=50K
59,9, Male,0,60, <=50K
46,9, Female,0,37, <=50K
66,4, Male,0,40, <=50K
46,14, Male,0,38, >50K
36,7, Female,0,23, <=50K
44,9, Female,0,40, <=50K
17,7, Male,0,20, <=50K
27,10, Male,0,45, <=50K
32,10, Male,0,40, >50K
53,9, Male,0,40, <=50K
22,10, Male,0,98, <=50K
30,12, Female,0,40, <=50K
47,13, Male,0,30, <=50K
68,10, Male,0,40, >50K
39,9, Male,0,40, <=50K
22,13, Female,0,40, <=50K
62,4, Male,6418,40, >50K
20,9, Female,0,35, <=50K
21,9, Male,0,38, <=50K
34,11, Male,0,50, <=50K
30,9, Male,0,75, <=50K
25,10, Female,0,40, <=50K
23,9, Female,0,21, <=50K
40,13, Male,0,40, <=50K
26,9, Male,0,40, <=50K
57,11, Male,0,40, >50K
36,11, Male,0,60, >50K
43,10, Female,0,40, <=50K
49,13, Male,0,40, <=50K
58,9, Male,0,40, >50K
32,10, Male,0,40, <=50K
59,9, Male,0,45, >50K
42,13, Female,0,40, <=50K
37,13, Male,0,40, <=50K
40,15, Male,15024,45, >50K
47,9, Male,0,40, <=50K
56,13, Male,0,45, >50K
30,9, Female,0,40, <=50K
42,9, Female,0,35, <=50K
21,9, Male,0,40, <=50K
21,9, Female,0,40, <=50K
47,9, Female,0,40, <=50K
22,10, Male,0,20, <=50K
35,12, Female,14344,40, >50K
41,7, Female,0,40, <=50K
43,13, Male,0,53, <=50K
60,10, Male,0,55, <=50K
73,4, Male,0,30, >50K
90,13, Female,0,40, >50K
62,9, Male,0,38, <=50K
28,9, Male,0,40, <=50K
45,10, Male,0,40, <=50K
19,9, Male,0,45, <=50K
30,9, Male,0,35, <=50K
19,8, Female,0,52, <=50K
23,10, Male,2202,80, <=50K
22,13, Male,0,10, <=50K
19,9, Female,0,28, <=50K
45,12, Male,0,40, <=50K
26,9, Female,0,25, <=50K
42,6, Male,99999,40, >50K
62,9, Male,0,35, <=50K
61,6, Male,0,40, <=50K
34,13, Male,0,60, >50K
22,9, Female,0,53, <=50K
56,14, Male,0,40, >50K
32,10, Male,0,40, <=50K
24,10, Male,0,40, <=50K
26,9, Male,0,40, <=50K
32,9, Female,0,45, <=50K
58,12, Male,0,40, <=50K
25,12, Female,0,35, >50K
23,10, Female,0,25, <=50K
23,10, Male,0,40, <=50K
54,10, Male,0,40, <=50K
28,10, Female,0,35, <=50K
35,13, Male,0,40, >50K
30,10, Male,0,25, >50K
23,8, Male,0,40, <=50K
42,10, Male,0,50, >50K
72,6, Female,0,20, <=50K
21,9, Male,0,40, <=50K
37,13, Male,0,40, <=50K
54,9, Female,0,40, <=50K
58,14, Female,0,45, <=50K
32,13, Male,0,40, <=50K
65,10, Female,0,15, <=50K
22,13, Male,0,45, <=50K
52,13, Male,0,40, >50K
65,6, Female,0,20, <=50K
33,9, Female,0,35, <=50K
35,9, Male,6497,65, <=50K
27,10, Female,0,40, <=50K
34,9, Male,0,42, <=50K
53,9, Male,0,70, <=50K
23,6, Male,0,40, <=50K
43,16, Female,0,40, >50K
58,11, Male,3908,40, <=50K
38,6, Male,0,40, <=50K
26,9, Male,0,50, <=50K
60,13, Male,0,50, >50K
28,9, Male,0,50, <=50K
33,9, Female,0,30, <=50K
29,10, Male,0,40, <=50K
54,16, Female,0,50, >50K
41,4, Male,0,36, <=50K
63,10, Male,0,50, <=50K
31,9, Female,0,27, <=50K
23,13, Female,0,25, <=50K
31,10, Male,0,40, <=50K
41,15, Male,0,45, >50K
51,9, Male,0,40, >50K
59,10, Male,0,40, >50K
23,10, Female,0,45, <=50K
24,10, Male,0,45, <=50K
67,9, Female,0,20, <=50K
65,9, Female,0,35, <=50K
47,13, Male,0,40, >50K
21,9, Male,0,40, <=50K
38,4, Male,0,40, <=50K
55,13, Female,0,40, <=50K
39,14, Female,1506,40, <=50K
24,9, Female,0,50, >50K
24,9, Male,0,40, <=50K
38,10, Male,7298,40, >50K
19,9, Male,0,24, <=50K
32,9, Male,0,50, <=50K
63,10, Male,0,60, >50K
18,10, Female,0,30, <=50K
36,10, Male,0,45, <=50K
41,13, Male,6497,40, <=50K
57,10, Male,0,40, <=50K
48,9, Male,0,40, <=50K
44,9, Female,0,40, <=50K
25,10, Male,0,40, <=50K
48,8, Male,0,50, <=50K
20,10, Female,0,8, <=50K
74,9, Male,0,55, <=50K
44,9, Female,0,40, <=50K
26,10, Female,0,40, <=50K
54,9, Male,0,40, <=50K
39,9, Male,0,48, >50K
38,10, Female,7443,40, <=50K
18,6, Female,0,40, <=50K
32,14, Female,0,40, <=50K
24,10, Male,0,40, <=50K
19,5, Male,0,35, <=50K
28,9, Male,0,40, <=50K
28,9, Male,0,30, <=50K
49,9, Male,0,40, <=50K
50,13, Male,0,40, <=50K
63,9, Female,0,40, <=50K
58,9, Male,0,50, <=50K
68,9, Female,0,15, <=50K
41,10, Male,0,40, >50K
21,9, Female,0,40, <=50K
27,10, Male,3103,50, >50K
24,13, Male,0,40, <=50K
50,13, Female,0,40, <=50K
47,10, Female,0,44, <=50K
64,9, Male,8614,40, >50K
54,9, Female,0,40, <=50K
28,13, Female,0,30, <=50K
26,14, Female,0,40, <=50K
35,13, Male,0,42, <=50K
48,9, Male,2885,15, <=50K
50,12, Female,3942,40, <=50K
39,9, Female,0,40, <=50K
46,13, Male,0,45, >50K
41,10, Female,0,48, <=50K
24,4, Male,2580,40, <=50K
57,9, Male,0,40, <=50K
32,9, Male,0,40, <=50K
41,12, Male,0,50, >50K
55,9, Male,0,40, >50K
41,11, Male,0,80, <=50K
69,4, Female,2964,40, <=50K
22,9, Female,0,40, <=50K
45,9, Male,3942,40, <=50K
33,9, Male,0,40, <=50K
57,10, Female,0,40, <=50K
38,13, Male,0,65, >50K
40,9, Male,0,50, <=50K
48,10, Female,0,40, <=50K
38,10, Female,0,35, <=50K
26,13, Female,0,60, <=50K
24,9, Male,0,40, <=50K
35,9, Female,0,20, <=50K
37,10, Male,5178,75, >50K
42,9, Male,0,40, <=50K
37,9, Female,0,40, >50K
37,9, Female,0,50, <=50K
28,14, Female,0,80, <=50K
22,9, Male,0,40, <=50K
24,7, Female,0,40, <=50K
45,10, Male,0,40, >50K
29,9, Male,0,50, >50K
23,10, Female,0,25, <=50K
24,13, Male,0,40, <=50K
25,12, Female,0,40, <=50K
58,9, Female,0,32, <=50K
28,11, Male,0,60, <=50K
58,9, Female,0,35, >50K
18,7, Male,0,16, <=50K
59,4, Male,0,40, <=50K
39,9, Female,0,40, <=50K
53,10, Male,0,50, >50K
54,15, Female,0,65, <=50K
51,9, Male,0,50, >50K
59,14, Male,7298,55, >50K
42,9, Male,0,40, >50K
36,10, Female,0,40, <=50K
37,10, Female,0,60, <=50K
32,10, Male,0,40, <=50K
38,9, Male,0,50, <=50K
19,9, Female,0,30, <=50K
55,13, Female,0,48, <=50K
30,9, Male,0,40, <=50K
27,10, Male,0,50, >50K
65,9, Male,0,25, <=50K
44,13, Female,0,5, <=50K
23,3, Male,0,50, <=50K
32,13, Male,0,50, <=50K
60,9, Female,0,20, <=50K
28,9, Male,0,40, <=50K
44,9, Male,0,40, <=50K
29,9, Male,0,16, <=50K
57,9, Male,0,40, <=50K
41,10, Male,0,60, <=50K
34,7, Male,0,60, <=50K
44,10, Female,0,42, <=50K
44,13, Male,0,40, <=50K
57,2, Male,0,22, <=50K
37,13, Male,0,30, <=50K
35,13, Male,0,16, >50K
51,14, Male,99999,50, >50K
27,10, Male,0,45, <=50K
41,10, Female,3103,40, >50K
28,13, Male,0,8, <=50K
37,16, Male,0,60, <=50K
18,10, Male,0,8, <=50K
24,4, Female,0,20, <=50K
53,8, Female,0,40, <=50K
40,9, Male,0,48, <=50K
54,10, Male,0,60, <=50K
22,10, Female,0,40, <=50K
44,6, Female,0,30, <=50K
43,10, Female,0,45, <=50K
58,13, Female,0,20, >50K
59,13, Female,0,45, >50K
31,13, Male,0,45, >50K
35,9, Male,0,40, <=50K
17,6, Female,0,20, <=50K
45,10, Female,0,32, <=50K
40,10, Male,0,40, <=50K
35,9, Male,0,45, <=50K
25,13, Male,0,45, <=50K
58,9, Male,0,40, <=50K
39,10, Male,0,50, >50K
69,2, Male,0,34, <=50K
23,9, Male,0,54, <=50K
32,13, Female,0,40, <=50K
48,12, Male,0,44, <=50K
41,13, Male,0,40, <=50K
74,5, Male,0,10, <=50K
43,13, Male,0,50, >50K
18,10, Male,0,20, <=50K
24,13, Male,0,40, <=50K
58,10, Female,0,32, <=50K
54,14, Male,0,40, >50K
60,4, Male,0,40, <=50K
28,10, Male,0,40, <=50K
41,9, Male,0,40, >50K
62,10, Male,0,35, >50K
27,10, Male,0,40, <=50K
30,10, Female,0,20, <=50K
63,13, Male,0,35, <=50K
33,9, Male,3325,50, <=50K
34,9, Male,0,45, <=50K
20,5, Male,0,40, <=50K
51,9, Male,0,40, <=50K
21,6, Male,0,25, <=50K
50,9, Male,0,40, >50K
43,9, Male,0,40, <=50K
27,9, Male,2885,40, <=50K
19,9, Female,0,40, <=50K
20,9, Male,0,43, <=50K
17,8, Female,0,6, <=50K
47,12, Male,0,40, <=50K
25,13, Female,0,40, <=50K
71,14, Female,0,20, <=50K
21,9, Female,0,40, <=50K
69,7, Male,0,48, <=50K
48,12, Male,0,40, <=50K
57,4, Female,0,3, <=50K
58,10, Male,0,40, >50K
34,9, Female,0,20, <=50K
33,10, Male,0,66, <=50K
56,3, Male,0,40, <=50K
40,14, Male,0,40, <=50K
28,9, Male,0,32, <=50K
42,14, Male,0,40, <=50K
19,10, Female,0,20, <=50K
41,11, Female,3325,40, <=50K
28,9, Female,0,35, <=50K
40,6, Female,0,35, <=50K
23,10, Male,0,30, <=50K
46,9, Female,0,40, >50K
39,14, Male,0,50, >50K
39,13, Male,0,50, <=50K
45,9, Female,0,40, <=50K
21,10, Female,0,35, <=50K
50,10, Female,0,40, <=50K
33,9, Male,0,40, <=50K
34,7, Female,0,40, <=50K
55,9, Male,0,32, <=50K
62,9, Female,0,40, <=50K
31,13, Male,0,40, <=50K
35,5, Male,0,40, <=50K
30,9, Male,0,40, <=50K
57,10, Male,0,50, >50K
50,9, Male,0,55, >50K
51,9, Male,0,50, <=50K
47,9, Male,4386,45, >50K
37,13, Male,0,45, >50K
58,4, Male,0,40, <=50K
39,13, Female,0,50, >50K
34,10, Male,0,40, >50K
45,9, Female,0,38, <=50K
19,10, Male,0,40, <=50K
42,13, Male,99999,40, >50K
40,11, Male,3325,40, <=50K
39,15, Male,0,50, >50K
36,14, Male,0,40, >50K
56,9, Female,0,35, <=50K
19,10, Female,0,15, <=50K
37,10, Male,0,40, >50K
60,9, Male,0,40, <=50K
56,9, Male,0,40, >50K
51,4, Male,3908,47, <=50K
34,13, Female,0,36, <=50K
23,10, Female,0,10, <=50K
19,9, Male,0,30, <=50K
37,9, Female,0,40, <=50K
